,country,year,cpi,dyn_gdp,dyn_gdp_china,dyn_GDP_US,interest_rate_US,oil_yoy,dyn_consum,diff_priv_credit_gdp,net_lending,public_debt,interest_on_debt,overvaluation,ca_balance,dyn_fix_cap_form,dyn_export_share,diff_unempl,dyn_prod_dol,VIX,GDP_per_cap,developed,crisis_next_year,crisis_next_period,crisis_first_year
Chile.Chile.226,Chile,1999,3.336882862,-0.412096167,7.667486171,4.685199608,5.636667,38.26861305,-2.50575271,2.964753365,-2.031,13.361,4.079036,-53.23095268,0.134,-17.92310001,0.202043934,3.791,1.531897603,24.360001,13.75891443,0,0,0,0
Chile.Chile.227,Chile,2000,3.843273473,5.326938419,8.491508492,4.092176449,6.029167,53.41485013,-5.144228019,-0.012612025,-0.697,13.217,4.857380646,-55.03287233,-1.149,8.115821897,-1.001299078,-0.3,5.06663465,27.93,14.31542606,0,0,0,0
Chile.Chile.228,Chile,2001,3.569101134,3.303047313,8.33991055,0.975981834,5.0175,-16.59167139,-4.011378054,9.733550639,-0.498,14.459,3.181409503,-61.18331702,-1.616,10.38470194,-0.245490514,0.159,1.455071801,23.780001,14.61380387,0,0,0,0
Chile.Chile.229,Chile,2002,2.489398331,3.106970532,9.130645945,1.786127687,4.610833,0.776871746,-4.22660723,1.370399377,-1.18,15.167,3.276851058,-63.57226837,-0.836,5.184684367,-5.208880838,-0.067,1.704524122,28.74,14.89554019,0,0,0,0
Chile.Chile.230,Chile,2003,2.810177259,4.091047685,10.03560303,2.806775956,4.015,12.64833022,-5.883955888,0.91006959,-0.42,12.717,4.199103562,-62.77871991,-0.243,8.135100993,1.534649741,-0.267,1.192365905,17.959999,15.33229703,0,0,0,0
Chile.Chile.231,Chile,2004,1.054739332,7.209539709,10.11122346,3.78574285,4.274167,29.28029934,-11.52291573,1.032858329,2.047,10.298,4.835890464,-55.67070211,2.989,10.52545,20.61838884,0.484,2.871005399,13.39,16.25838895,0,0,0,0
Chile.Chile.232,Chile,2005,3.052573943,5.742830489,11.39577594,3.345216063,4.29,37.81374126,-7.894693941,0.764114196,4.544,7.003,6.225903184,-49.67607087,1.66,24.4030076,9.94778861,-0.717,3.907939998,12.25,17.00757982,0,0,0,0
Chile.Chile.233,Chile,2006,3.392018991,6.317176343,12.71947902,2.666625826,4.791667,15.75027412,-17.0714133,1.362860179,7.463,4.992,3.425480769,-42.19376738,4.547,6.890476786,19.08875905,-1.35,2.914576294,12.16,17.89059972,0,0,0,0
Chile.Chile.234,Chile,2007,4.407797905,4.905324504,14.23138804,1.77857024,4.629167,8.044198843,-4.367377712,6.131211562,7.913,3.881,-4.741046122,-39.84888916,4.272,15.33012102,-0.673168405,-0.942,-0.039794396,22.58,18.57256839,0,0,0,0
Chile.Chile.235,Chile,2008,8.716268548,3.529530553,9.654289373,-0.291621459,3.666667,29.38395926,8.905555779,16.31526254,3.934,4.92,-7.276422764,-41.03120063,-3.857,27.54227653,-16.43542402,0.742,1.084828982,39.580002,19.03161643,0,0,0,0
Chile.Chile.236,Chile,2009,0.071761556,-1.564239443,9.399813171,-2.775529574,3.256667,-36.3623035,-6.471699497,2.232100182,-4.241,5.821,-3.418656588,-42.99093179,1.861,-9.416832645,6.486262729,3.083,-0.42008533,21.68,18.54746153,0,0,0,0
Chile.Chile.237,Chile,2010,1.409964751,5.844177296,10.63614046,2.531920616,3.214167,26.82183584,-8.936529099,-3.10696824,-0.361,8.561,0.58404392,-32.52590646,1.402,10.67626222,8.379720368,-2.68,-1.759936721,17.940001,19.44205032,0,0,0,0
Chile.Chile.238,Chile,2011,3.340318008,6.110918829,9.536443008,1.601454672,2.785833,35.66956255,-0.02471141,2.351906409,1.422,11.09,0.865644725,-28.04623011,-1.718,17.35753216,-2.728481767,-1.034,1.43921095,22.950001,20.43770453,0,0,0,0
Chile.Chile.239,Chile,2012,3.006520356,5.318628,7.85626211,2.224030854,1.8025,-1.662828606,1.395967719,3.199791688,0.681,11.945,0.920887401,-28.9355821,-3.997,14.5986915,-5.750638961,-0.687,3.270827132,15.24,21.33023991,0,0,0,0
Chile.Chile.240,Chile,2013,1.791710733,4.045004298,7.757635146,1.67733153,2.350833,-4.101196774,-0.35686096,1.056130406,-0.47,12.732,0.636192271,-29.93377678,-4.143,5.797008777,-4.3508803,-0.5,2.033561775,14.32,21.99830715,0,0,0,0
Chile.Chile.241,Chile,2014,4.395,1.909693358,7.297665959,2.370457671,2.540833,-10.3921701,-5.120619213,3.291154892,-1.488,14.93,0.964501005,-36.68026132,-1.742,3.641682009,-5.591309512,0.46,0.775242459,17.76,22.22645247,0,0,0,0
Chile.Chile.242,Chile,2015,4.348867283,2.252536753,6.900204817,2.861587025,2.135833,-47.11797688,-3.115726722,1.791079696,-2.087,17.373,1.254820699,-43.07104585,-1.947,5.746990643,-6.357162926,-0.178,0.750591753,22.48,22.53661769,0,0,0,0
Chile.Chile.243,Chile,2016,3.786661771,1.589022564,6.689349894,1.485279193,1.841667,-18.03424419,-2.952717533,1.169318065,-2.864,21.295,1.361822024,-43.64463545,-1.428,3.350213005,-0.086646192,0.276,0.847012272,14.07,22.70672054,0,0,0,0
Croatia.Croatia.274,Croatia,1998,6.396686608,1.861880909,7.837613919,4.449910963,5.264167,-34.42148155,-12.03226256,3.577111619,-2.955,21.867,6.251429094,-50.19868404,-5.77,6.969788706,1.639005496,1.731,5.000615334,25.379999,15.0616245,0,1,1,0
Croatia.Croatia.275,Croatia,1999,4.019138756,-0.935499992,7.667486171,4.685199608,5.636667,38.26861305,-5.485869155,-3.154861306,-6.955,28.127,5.276069257,-54.46966973,-6.371,3.795707109,-8.36361381,6.996,2.785591499,24.360001,14.74707383,0,1,0,0
Croatia.Croatia.276,Croatia,2000,4.611315547,3.767496172,8.491508492,4.092176449,6.029167,53.41485013,-3.800127717,-0.19115622,-5.5,33.213,5.064282058,-60.06120767,-2.19,1.85345946,0.493676437,1.959,7.864228971,27.93,15.74522275,0,0,0,0
Croatia.Croatia.277,Croatia,2001,3.776702467,3.434404365,8.33991055,0.975981834,5.0175,-16.59167139,-2.998262241,4.268986161,-5.702,34.6,5.309248555,-59.62376736,-2.922,10.16209727,16.81452185,0.916,4.048911128,23.780001,16.23462518,0,0,0,0
Croatia.Croatia.278,Croatia,2002,1.671784374,5.246474529,9.130645945,1.786127687,4.610833,0.776871746,-1.9756556,7.084172621,-3.481,36.589,4.09412665,-56.38797678,-7.065,19.11160582,7.153683102,0.275,6.109662343,28.74,17.08637066,0,0,0,0
Croatia.Croatia.279,Croatia,2003,1.767337808,5.557907035,10.03560303,2.806775956,4.015,12.64833022,-7.006472044,2.065605687,-4.675,38.121,3.840402928,-47.77007788,-5.899,27.21067087,14.6271747,-2.716,3.708786825,17.959999,18.03601526,0,0,0,0
Croatia.Croatia.280,Croatia,2004,2.055396791,4.082810688,10.11122346,3.78574285,4.274167,29.28029934,-5.169350348,2.737460953,-5.197,40.381,3.897872762,-41.4186206,-4.049,7.396627313,0.269006538,-1.284,1.191025759,13.39,18.77662058,0,0,0,0
Croatia.Croatia.281,Croatia,2005,3.317178244,4.163840897,11.39577594,3.345216063,4.29,37.81374126,-3.578912799,4.065714957,-3.854,41.253,3.805783822,-40.47976153,-5.182,6.514578456,-4.34377354,-0.2,3.144768856,12.25,19.54523997,0,0,0,0
Croatia.Croatia.282,Croatia,2006,3.189825915,4.785120878,12.71947902,2.666625826,4.791667,15.75027412,-5.80508486,6.615698529,-3.387,38.875,3.8585209,-38.79536587,-6.5,13.98567159,-2.724140014,-1.058,4.010143304,12.16,20.48972878,0,0,0,0
Croatia.Croatia.283,Croatia,2007,2.899282756,5.15000498,14.23138804,1.77857024,4.629167,8.044198843,-4.00861784,3.011404809,-2.445,37.745,3.886607498,-32.46386593,-7.144,10.38104343,0.786402515,-1.792,3.104269434,22.58,21.5643782,0,0,0,0
Croatia.Croatia.284,Croatia,2008,6.076968388,2.0533655,9.654289373,-0.291621459,3.666667,29.38395926,-6.179130978,2.39889872,-2.762,39.564,4.097159033,-23.89119054,-8.782,13.12158665,1.670561427,-1.7,0.500426187,39.580002,22.01457807,0,0,0,0
Croatia.Croatia.285,Croatia,2009,2.378528459,-7.383783,9.399813171,-2.775529574,3.256667,-36.3623035,-2.271285208,2.803449152,-5.996,48.969,3.955563724,-27.47844702,-5.1,-14.61160134,-0.944522997,1.484,-6.380126399,21.68,20.41406616,0,0,0,0
Croatia.Croatia.286,Croatia,2010,1.030555053,-1.701249763,10.63614046,2.531920616,3.214167,26.82183584,0.09833875,1.725186832,-6.192,58.312,3.637330224,-30.5748881,-1.106,-16.35899441,-12.73382991,2.65,2.329115404,17.940001,20.11808598,0,0,0,0
Croatia.Croatia.287,Croatia,2011,2.272727273,-0.281262662,9.536443008,1.601454672,2.785833,35.66956255,-0.355778433,1.838208119,-7.845,65.158,4.14991252,-28.85305635,-0.667,-3.314095729,-5.924673477,0.2,4.055289011,22.950001,20.70430871,0,0,0,0
Croatia.Croatia.288,Croatia,2012,3.412073491,-2.187429172,7.85626211,2.224030854,1.8025,-1.662828606,-0.826564033,-2.32769135,-5.311,70.677,4.325310922,-35.18272066,-0.033,-3.929540401,-8.018962919,1.233,1.578109562,15.24,20.31341097,0,0,0,0
Croatia.Croatia.289,Croatia,2013,2.216582064,-1.063921096,7.757635146,1.67733153,2.350833,-4.101196774,-0.469104707,2.039360269,-5.293,82.18,3.800194695,-34.05645885,0.988,0.67416904,2.95296577,1.208,1.753532734,14.32,20.15334311,0,0,0,0
Croatia.Croatia.290,Croatia,2014,-0.21519616,-0.491757527,7.297665959,2.370457671,2.540833,-10.3921701,-1.694102684,-0.685256069,-5.402,86.613,3.499474675,-35.66643038,2.073,-2.237770447,4.556594383,-0.533,-3.141263941,17.76,20.1360937,0,0,0,0
Croatia.Croatia.291,Croatia,2015,-0.464499005,2.246982586,6.900204817,2.861587025,2.135833,-47.11797688,-1.613404514,-3.829017002,-3.382,86.308,3.749362747,-46.66319642,4.77,4.082525305,0.976424621,-2.208,-0.189160293,22.48,20.75891932,0,0,0,0
Croatia.Croatia.292,Croatia,2016,-1.125,2.982292544,6.689349894,1.485279193,1.841667,-18.03424419,-0.749969658,-4.20159927,-0.775,83.75,3.480597015,-46.97318228,2.613,4.391846951,8.061882915,-2.109,2.384091408,14.07,21.54718569,0,0,0,0
Cyprus.Cyprus.320,Cyprus,1995,2.61581788,8.468188508,10.94922737,2.718975789,6.58,4.617729855,-5.372032413,-5.754922586,-0.712,46.749,2.029989946,30.18871469,-2.065,49.08715949,56.26914721,-0.1,6.849595577,13.39,26.46509469,1,0,0,0
Cyprus.Cyprus.321,Cyprus,1996,2.978924865,1.333013436,9.928372463,3.795881229,6.438334,17.97661048,-0.602636746,10.53583551,-2.956,48.828,2.697222905,27.16828084,-4.67,-0.783576242,1.225675047,0.5,0.225182062,21.540001,26.39382716,1,0,0,0
Cyprus.Cyprus.322,Cyprus,1997,3.605344444,2.56560816,9.230769231,4.487026493,6.3525,-9.696625193,-4.599898705,5.280401291,-4.821,53.48,2.70381451,16.171064,-4.384,8.782182909,-7.675253505,0.3,-0.353745399,24.34,26.6899653,1,0,0,0
Cyprus.Cyprus.323,Cyprus,1998,2.227707327,5.23555375,7.837613919,4.449910963,5.264167,-34.42148155,-3.48091205,3.214002688,-3.851,54.986,3.655475939,17.22093684,2.845,-12.8164174,8.354867099,0,3.070280643,25.379999,27.745051,1,0,0,0
Cyprus.Cyprus.324,Cyprus,1999,1.63,4.828548364,7.667486171,4.685199608,5.636667,38.26861305,-4.077929232,12.22029563,-4.054,55.663,3.715214775,12.71802858,-1.622,16.56581358,-3.646300724,0.2,2.401675588,24.360001,28.76109516,1,0,0,0
Cyprus.Cyprus.325,Cyprus,2000,4.141657647,5.724401738,8.491508492,4.092176449,6.029167,53.41485013,-2.85468997,1.683810786,-2.24,55.978,4.140912501,-0.869061285,-4.899,3.348097347,-9.683965014,1.242,1.881732649,27.93,30.08577412,1,0,0,0
Cyprus.Cyprus.326,Cyprus,2001,1.977056383,3.60066503,8.33991055,0.975981834,5.0175,-16.59167139,-4.001456938,-6.284967663,-2.107,57.525,2.864841373,-2.50456386,-3.037,1.709677419,4.324227128,-0.917,-1.900513049,23.780001,30.83490981,1,0,0,0
Cyprus.Cyprus.327,Cyprus,2002,2.801155052,3.399104373,9.130645945,1.786127687,4.610833,0.776871746,-0.451073551,4.840755607,-4.131,61.01,3.596131782,1.693251647,-3.444,14.6798967,-4.148661503,-0.408,0.452498977,28.74,31.51972406,1,0,0,0
Cyprus.Cyprus.328,Cyprus,2003,4.139065387,2.475869511,10.03560303,2.806775956,4.015,12.64833022,-5.15293833,-0.048152756,-5.907,63.006,4.196425737,24.26483204,-2.042,3.160681127,0.002009745,0.591,-0.647395704,17.959999,31.90993263,1,0,0,0
Cyprus.Cyprus.329,Cyprus,2004,2.286217068,4.570303485,10.11122346,3.78574285,4.274167,29.28029934,-2.504069816,-0.419261393,-3.712,64.687,3.612781548,37.64388388,-4.548,10.20642641,-3.010484121,0.517,1.747510879,13.39,32.9249335,1,0,0,0
Cyprus.Cyprus.330,Cyprus,2005,2.558451986,3.724317726,11.39577594,3.345216063,4.29,37.81374126,-3.724109866,7.939057919,-2.224,64.029,4.162176514,38.98750083,-5.315,12.50695024,-7.605477766,0.675,3.034170809,12.25,33.6628529,1,0,0,0
Cyprus.Cyprus.331,Cyprus,2006,2.495874931,4.51018332,12.71947902,2.666625826,4.791667,15.75027412,-3.577125286,5.878183766,-1.041,59.03,4.004743351,40.76651821,-6.287,25.97992278,-9.19468076,-0.75,1.008410667,12.16,34.59902451,1,0,0,0
Cyprus.Cyprus.332,Cyprus,2007,2.372492743,4.820710541,14.23138804,1.77857024,4.629167,8.044198843,0.855187751,19.57006145,3.228,53.149,4.03206081,54.18011147,-10.65,10.189771,1.216023327,-0.625,1.295264324,22.58,35.50295597,1,0,0,0
Cyprus.Cyprus.333,Cyprus,2008,4.669171081,3.863966058,9.654289373,-0.291621459,3.666667,29.38395926,0.394532529,32.38406001,0.866,44.134,5.066388725,-0.86808,-15.49,14.97930666,-4.450580552,-0.275,1.550585187,39.580002,35.96035272,1,0,0,0
Cyprus.Cyprus.334,Cyprus,2009,0.374079976,-1.772450751,9.399813171,-2.775529574,3.256667,-36.3623035,-4.612602046,14.13086534,-5.434,52.826,3.799265513,-6.68788,-7.668,-15.28815265,12.49204138,1.675,-2.298730365,21.68,34.38734837,1,0,1,0
Cyprus.Cyprus.335,Cyprus,2010,2.381258363,1.317777804,10.63614046,2.531920616,3.214167,26.82183584,0.018701935,9.833744518,-4.723,55.803,2.804508718,-10.64782,-11.27,-1.861835793,-14.81205004,0.95,-0.286876472,17.940001,33.94113802,1,1,1,0
Cyprus.Cyprus.336,Cyprus,2011,3.289449396,0.321196,9.536443008,1.601454672,2.785833,35.66956255,-1.783800743,7.888577324,-5.687,65.224,2.664663314,-6.3184,-4.109,-13.41511674,-4.734890496,1.575,2.046118172,22.950001,33.19237985,1,1,1,0
Cyprus.Cyprus.337,Cyprus,2012,2.389768958,-3.058274021,7.85626211,2.224030854,1.8025,-1.662828606,0.428599472,5.479392058,-5.803,79.268,3.340566181,-13.53296,-5.968,-21.08022368,-9.192941517,3.95,0.536514549,15.24,31.65817456,1,1,1,0
Cyprus.Cyprus.338,Cyprus,2013,-0.400053061,-5.933958448,7.757635146,1.67733153,2.350833,-4.101196774,2.175578146,3.992411782,-4.145,102.209,2.315843028,-13.00945,-4.945,-12.70993017,2.651841934,4.05,-2.14716223,14.32,29.84293576,1,1,1,0
Cyprus.Cyprus.339,Cyprus,2014,-1.354988854,-1.403767772,7.297665959,2.370457671,2.540833,-10.3921701,4.89948553,-2.956133291,-0.223,107.115,2.613079401,-15.7731,-4.33,-19.90321574,0.651267751,0.225,-3.058300184,17.76,29.71113111,1,1,1,0
Cyprus.Cyprus.340,Cyprus,2015,-2.096997691,1.97906359,6.900204817,2.861587025,2.135833,-47.11797688,1.178874962,-2.981942143,-1.374,107.505,2.398958188,-31.32195,-2.914,12.19060612,-1.14502007,-1.175,0.333127427,22.48,30.38255603,1,1,0,0
Cyprus.Cyprus.341,Cyprus,2016,-1.429166667,3.032276186,6.689349894,1.485279193,1.841667,-18.03424419,0.722599384,-20.30501283,-0.301,107.802,2.382145044,-33.14324,-5.261,37.79206115,4.892506297,-1.875,-0.670639196,14.07,31.19550622,1,0,0,0
Czech Republic.Czech Republic.370,Czech Republic,1996,8.8,4.222814572,9.928372463,3.795881229,6.438334,17.97661048,-7.937680325,-1.757411174,-3.066,11.555,4.197317179,-56.09859427,-6.152,16.66218901,1.552070676,-0.142,4.141439473,21.540001,20.10785346,1,0,0,0
Czech Republic.Czech Republic.371,Czech Republic,1997,8.547794118,-0.594659089,9.230769231,4.487026493,6.3525,-9.696625193,-4.213145134,1.206190531,-3.484,12.11,3.170933113,-59.9475263,-5.771,1.484873941,-5.83314773,0.925,0.161684268,24.34,20.00983181,1,0,0,0
Czech Republic.Czech Republic.372,Czech Republic,1998,10.62658764,-0.328715516,7.837613919,4.449910963,5.264167,-34.42148155,-10.57429513,-7.984976162,-4.636,13.908,3.451251079,-57.22273565,-1.887,4.316414552,13.51019872,1.671,1.044099464,25.379999,19.96296129,1,0,0,0
Czech Republic.Czech Republic.373,Czech Republic,1999,2.143130501,1.432839479,7.667486171,4.685199608,5.636667,38.26861305,-2.173194042,-5.33311495,-3.437,15.168,3.395305907,-59.47843821,-2.256,0.980874254,-4.296033822,2.277,3.806934058,24.360001,20.26969866,1,0,0,0
Czech Republic.Czech Republic.374,Czech Republic,2000,3.902835019,4.266741357,8.491508492,4.092176449,6.029167,53.41485013,-2.592843347,-6.633823883,-3.457,16.977,0.848206397,-63.88711972,-4.408,10.429043,-3.899927327,0.068,5.104780616,27.93,21.19390171,1,0,0,0
Czech Republic.Czech Republic.375,Czech Republic,2001,4.705811647,2.908764882,8.33991055,0.975981834,5.0175,-16.59167139,-5.962350318,-7.846727458,-5.326,22.732,1.442899877,-62.41914918,-4.847,7.605898878,14.9035307,-0.658,2.405059348,23.780001,21.89248253,1,0,0,0
Czech Republic.Czech Republic.376,Czech Republic,2002,1.7850993,1.652494055,9.130645945,1.786127687,4.610833,0.776871746,-2.671594113,-13.53928651,-6.254,25.856,1.241491337,-55.82878903,-5.086,0.130856465,6.387925635,-0.853,0.547595145,28.74,22.29722475,1,0,0,0
Czech Republic.Czech Republic.377,Czech Republic,2003,0.107708792,3.602989459,10.03560303,2.806775956,4.015,12.64833022,-1.07126533,0.71809227,-6.382,28.055,1.557654607,-49.15807012,-5.715,2.991740679,8.875329098,0.499,4.405313001,17.959999,23.10720388,1,0,0,0
Czech Republic.Czech Republic.378,Czech Republic,2004,2.82727114,4.906563764,10.11122346,3.78574285,4.274167,29.28029934,-5.743790779,1.332953051,-2.707,28.41,2.150651179,-43.58699987,-3.736,6.583509844,20.46743338,0.509,5.807517315,13.39,24.23359699,1,0,0,0
Czech Republic.Czech Republic.379,Czech Republic,2005,1.846170702,6.533468806,11.39577594,3.345216063,4.29,37.81374126,-2.137600149,3.61138765,-3.104,27.956,2.421662613,-41.32505939,-2.105,7.069335588,9.03835219,-0.394,4.93275999,12.25,25.78120471,1,0,0,0
Czech Republic.Czech Republic.380,Czech Republic,2006,2.528104997,6.853522334,12.71947902,2.666625826,4.791667,15.75027412,-2.502266835,4.597910526,-2.251,27.866,2.357711907,-39.22706134,-2.466,6.639785559,3.745030269,-0.779,5.739716016,12.16,27.47362712,1,0,0,0
Czech Republic.Czech Republic.381,Czech Republic,2007,2.927443471,5.602643685,14.23138804,1.77857024,4.629167,8.044198843,-5.273358607,4.891826576,-0.693,27.747,2.375031535,-31.76688951,-4.612,15.18292652,6.711503262,-1.828,3.5126262,22.58,28.84406719,1,0,0,0
Czech Republic.Czech Republic.382,Czech Republic,2008,6.350986289,2.682282724,9.654289373,-0.291621459,3.666667,29.38395926,0.771543654,4.561465156,-2.103,28.596,2.398936914,-18.81870546,-1.87,2.905590391,4.206243707,-0.928,1.519053751,39.580002,29.37310923,1,0,0,0
Czech Republic.Czech Republic.383,Czech Republic,2009,1.044811886,-4.802572091,9.399813171,-2.775529574,3.256667,-36.3623035,0.026474315,1.825820118,-5.502,33.983,2.839655122,-25.97177779,-2.27,-8.745794713,0.747040718,2.27,-3.384933405,21.68,27.80358716,1,0,0,0
Czech Republic.Czech Republic.384,Czech Republic,2010,1.408717924,2.273420052,10.63614046,2.531920616,3.214167,26.82183584,2.163614214,1.441278265,-4.404,38.07,2.792224849,-28.04052727,-3.578,0.271890935,-5.006571695,0.617,2.958910771,17.940001,28.3529494,1,0,0,0
Czech Republic.Czech Republic.385,Czech Republic,2011,1.936389149,1.777833187,9.536443008,1.601454672,2.785833,35.66956255,0.1774609,1.874780716,-2.724,39.826,2.676643399,-23.89204666,-2.102,0.078035238,-0.059145608,-0.568,1.449925615,22.950001,28.79741796,1,0,0,0
Czech Republic.Czech Republic.386,Czech Republic,2012,3.299073139,-0.799844281,7.85626211,2.224030854,1.8025,-1.662828606,-1.133275595,1.096345504,-3.93,44.47,2.610748819,-31.46724556,-1.559,-1.412723509,-4.280845052,0.267,-1.233677056,15.24,28.52713873,1,0,0,0
Czech Republic.Czech Republic.387,Czech Republic,2013,1.434726602,-0.483671041,7.757635146,1.67733153,2.350833,-4.101196774,-0.996496955,1.398227571,-1.248,44.909,2.44049077,-31.56565764,-0.532,-2.362675544,-0.887024305,-0.025,-1.541325917,14.32,28.37974612,1,0,0,0
Czech Republic.Czech Republic.388,Czech Republic,2014,0.337186898,2.715116132,7.297665959,2.370457671,2.540833,-10.3921701,-5.072187883,-1.338609461,-1.926,42.169,2.603808485,-35.0451644,0.183,5.548302046,4.520458985,-0.845,1.850300405,17.76,29.11961661,1,0,0,0
Czech Republic.Czech Republic.389,Czech Republic,2015,0.344782438,5.309238519,6.900204817,2.861587025,2.135833,-47.11797688,-3.704616491,0.490582113,-0.63,39.953,2.285185092,-45.14355404,0.245,12.19758781,-0.905497406,-1.062,3.259694477,22.48,30.60542052,1,0,0,0
Czech Republic.Czech Republic.390,Czech Republic,2016,0.639352818,2.59332602,6.689349894,1.485279193,1.841667,-18.03424419,-0.939471713,0.895075574,0.577,36.765,2.189582483,-44.80750412,1.103,-2.036247457,4.923957581,-1.095,0.411953479,14.07,31.35281826,1,0,0,0
Denmark.Denmark.415,Denmark,1992,2.101981293,1.957011566,14.21616358,3.555396148,7.01,-6.234760764,-1.493342637,-2.544548879,-2.571,66.77,4.810543657,28.39345276,2.745,-1.070951236,-4.362138433,0.741,1.805764947,12.96,34.72138178,1,0,0,0
Denmark.Denmark.416,Denmark,1993,1.250985028,0.010659428,13.86757602,2.745856719,5.873333,-14.71207294,-0.968497736,-5.105929557,-3.672,78.627,4.562046116,17.4286156,3.374,-2.777391224,-4.485459603,0.925,2.531855405,11.28,34.60958309,1,0,0,0
Denmark.Denmark.417,Denmark,1994,1.994357428,5.332448645,13.05215872,4.037643425,7.08,-9.128279658,0.721846611,-4.02944445,-3.603,75.237,4.473862594,19.04627769,2.042,8.41394611,-0.528919632,-1.8,5.064778288,14.09,36.33221734,1,0,0,0
